car_num,단속일시,과태료,단속지역,단속장소,단속조명,사진,처리상태,적용법조,위반내용,차종,차명,차량구분,견인지시,발행번호,단속구분
46구7340,2020-04-28 13:29,32000,장안동,435-7,주행형CCTV,5,자납,34,주차방법위반,승용,레이,일반,미견인,58c99fdd-2,주행형CCTV
대구81자2109,2020-04-28 17:03,32000,용두동,129-4,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,봉고Ⅲ 플러스내장차,일반,미견인,90ffb378-3,주행형CCTV
01노6754,2020-04-28 17:04,40000,용두동,255-67,주행형CCTV,5,수시분수납,34,주차방법위반,승용,레이,일반,미견인,ea9fb750-a,주행형CCTV
32머6332,2020-04-28 17:05,32000,용두동,255-56,주행형CCTV,5,자납,34,주차방법위반,승용,싼타페(SANTAFE),일반,미견인,338731ac-f,주행형CCTV
인천83사9105,2020-04-28 17:05,32000,용두동,255-71,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,이－마이티,일반,미견인,c0dc65a2-3,주행형CCTV
28호1826,2020-04-28 17:06,40000,용두동,255-73,주행형CCTV,5,수시분수납,34,주차방법위반,승용,카니발,일반,미견인,d5bfb9ba-9,주행형CCTV
43가8588,2020-04-28 17:06,32000,용두동,255-58,주행형CCTV,5,자납,32,횡단보도,승용,레이,일반,미견인,b03ea152-a,주행형CCTV
28마6481,2020-04-28 17:07,40000,용두동,129-48,주행형CCTV,5,압류해제수납,32,보도,승용,E250 CDI 4Matic,일반,미견인,6a5e38c7-3,주행형CCTV
45보9001,2020-04-28 17:08,32000,용두동,129-48,주행형CCTV,5,자납,34,주차방법위반,승용,EQ900,일반,미견인,256d876a-c,주행형CCTV
67저3400,2020-04-28 17:08,32000,용두동,127-33,주행형CCTV,5,자납,32,보도,승용,싼타페(SANTAFE),일반,미견인,abef5f6b-a,주행형CCTV
86수1167,2020-04-28 17:11,40000,용두동,127-18,주행형CCTV,5,압류예정,32,보도,화물4톤이하,다마스밴,일반,미견인,7519c15a-6,주행형CCTV
82부2554,2020-04-28 17:18,40000,용두동,255-56,주행형CCTV,5,압류예정분수납,34,주차방법위반,화물4톤이하,봉고Ⅲ 1.2톤,일반,미견인,f4682b50-a,주행형CCTV
03무4215,2020-04-28 17:18,32000,용두동,255-53,주행형CCTV,5,자납,32,횡단보도,승용,G80,일반,미견인,d73299db-d,주행형CCTV
16누4237,2020-04-29 10:37,40000,장안동,374-1,주행형CCTV,5,압류예정분수납,34,주차방법위반,승용,모닝,일반,미견인,e0d594b0-3,주행형CCTV
238주5838,2020-04-29 10:37,40000,장안동,430-3,주행형CCTV,5,수시분수납,34,주차방법위반,승용,쏘나타(SONATA),일반,미견인,3a856052-7,주행형CCTV
30우3621,2020-04-29 10:37,32000,장안동,430-2,주행형CCTV,5,자납,34,주차방법위반,승용,모닝,일반,미견인,02a5ff01-f,주행형CCTV
16두0544,2020-04-29 10:38,32000,장안동,431-3,주행형CCTV,5,자납,34,주차방법위반,승용,그랜저(GRANDEUR),일반,미견인,3821e6c9-c,주행형CCTV
34노8813,2020-04-29 13:12,40000,장안동,430-3,주행형CCTV,5,수시분수납,34,주차방법위반,승용,쏘렌토,일반,미견인,db5ff967-2,주행형CCTV
17오1949,2020-04-29 13:12,32000,장안동,430-2,주행형CCTV,5,자납,34,주차방법위반,승용,아반떼 (AVANTE),일반,미견인,aaecb439-0,주행형CCTV
97누0101,2020-04-29 13:12,32000,장안동,430-2,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,봉고Ⅲ 냉동차,일반,미견인,cf09724d-5,주행형CCTV
03러6664,2020-04-29 13:14,40000,장안동,435-6,주행형CCTV,5,수시분수납,34,주차방법위반,승용,ML350,일반,미견인,1b90ea1e-4,주행형CCTV
80누0129,2020-04-29 13:15,32000,장안동,469-13,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,68e624c7-0,주행형CCTV
05라0821,2020-04-29 13:18,32000,장안동,366-7,주행형CCTV,5,자납,34,주차방법위반,승용,쏘나타(SONATA),일반,미견인,279d822d-e,주행형CCTV
서울31사4116,2020-04-29 13:18,32000,장안동,366-6,주행형CCTV,5,자납,34,주차방법위반,승용,그랜저(GRANDEUR),일반,미견인,2a63f6a0-e,주행형CCTV
서울33사9778,2020-04-29 13:18,32000,장안동,365-1,주행형CCTV,5,자납,34,주차방법위반,승용,쏘나타(SONATA),일반,미견인,e682184e-3,주행형CCTV
27노8934,2020-04-29 13:18,40000,장안동,366-6,주행형CCTV,5,압류,34,주차방법위반,승용,MURANO,일반,미견인,5d7afc89-8,주행형CCTV
63버6859,2020-04-29 13:19,32000,장안동,362-9,주행형CCTV,5,자납,34,주차방법위반,승용,GLE350 d 4Matic,일반,미견인,a1f5bca8-6,주행형CCTV
30우3621,2020-04-29 16:34,8000,장안동,430-2,주행형CCTV,5,자납,34,주차방법위반,승용,모닝,일반,미견인,ec3e39c8-4,주행형CCTV
66너5586,2020-04-29 16:34,32000,장안동,430-3,주행형CCTV,5,자납,34,주차방법위반,승용,쏘렌토,일반,미견인,c6672274-a,주행형CCTV
16다4321,2020-04-29 16:34,32000,장안동,430-3,주행형CCTV,5,자납,34,주차방법위반,승용,GLE350 d 4Matic,미군,미견인,d5755222-f,주행형CCTV
40호4217,2020-04-29 16:34,40000,장안동,430-2,주행형CCTV,5,압류예정,34,주차방법위반,승용,그랜저(GRANDEUR),일반,미견인,8c50410f-b,주행형CCTV
서울31바2328,2020-04-29 16:51,32000,장안동,365-1,주행형CCTV,5,자납,34,주차방법위반,승용,쏘나타(SONATA),일반,미견인,5e6e7096-c,주행형CCTV
서울84사2261,2020-04-29 17:29,40000,용두동,696-7,주행형CCTV,5,자납,34,주차방법위반,화물4톤초과,메가트럭,일반,미견인,5d55676a-3,주행형CCTV
70어3066,2020-04-29 17:30,40000,용두동,255-67,주행형CCTV,5,자납,34,주차방법위반,승합,다마스5인승,일반,미견인,5a2d2a5d-2,주행형CCTV
82부2554,2020-04-29 17:31,40000,용두동,255-56,주행형CCTV,5,독촉분수납,34,주차방법위반,화물4톤이하,봉고Ⅲ 1.2톤,일반,미견인,31dcaa0c-7,주행형CCTV
28호1826,2020-04-29 17:31,40000,용두동,255-126,주행형CCTV,5,수시분수납,34,주차방법위반,승용,카니발,일반,미견인,982c810c-3,주행형CCTV
45보9001,2020-04-29 17:32,32000,용두동,129-48,주행형CCTV,5,자납,34,주차방법위반,승용,EQ900,일반,미견인,a1c01957-a,주행형CCTV
67저3400,2020-04-29 17:33,32000,용두동,127-33,주행형CCTV,5,자납,34,주차방법위반,승용,싼타페(SANTAFE),일반,미견인,d2cd5985-7,주행형CCTV
53더0816,2020-04-29 17:33,32000,용두동,127-13,주행형CCTV,5,자납,34,주차방법위반,승용,모하비,일반,미견인,1757a539-d,주행형CCTV
86수1167,2020-04-29 17:35,32000,용두동,127-18,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,다마스밴,일반,미견인,29c2c822-f,주행형CCTV
62머9514,2020-05-04 10:11,32000,장안동,373-3,주행형CCTV,5,자납,34,주차방법위반,승용,말리부 2.0 TURBO,일반,미견인,1cbb8fc9-8,주행형CCTV
74러9283,2020-05-04 10:11,40000,장안동,374-1,주행형CCTV,5,자납,34,주차방법위반,승합,그랜드 카니발,일반,미견인,ee9029e8-f,주행형CCTV
30우3621,2020-05-04 10:12,32000,장안동,430-2,주행형CCTV,5,자납,34,주차방법위반,승용,모닝,일반,미견인,46d97d6d-b,주행형CCTV
54가1564,2020-05-04 10:15,32000,장안동,435-5,주행형CCTV,5,자납,34,주차방법위반,승용,모닝,일반,미견인,38404d59-d,주행형CCTV
15부2893,2020-05-04 10:22,32000,장안동,429-3,주행형CCTV,5,자납,34,주차방법위반,승용,티볼리,일반,미견인,5489ece1-a,주행형CCTV
42노5047,2020-05-04 10:44,32000,장안동,435-5,주행형CCTV,5,자납,34,주차방법위반,승용,모닝,일반,미견인,7c6f726a-e,주행형CCTV
80누0129,2020-05-04 10:53,32000,장안동,469-13,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,a6c362b2-5,주행형CCTV
90나8827,2020-05-04 10:55,40000,장안동,369-3,주행형CCTV,5,압류,34,주차방법위반,화물4톤이하,그랜드스타렉스(GRAND STAREX),일반,미견인,44df50ba-e,주행형CCTV
51주3457,2020-05-04 10:58,32000,장안동,430-2,주행형CCTV,5,자납,34,주차방법위반,승용,스포티지,일반,미견인,91c45ab9-c,주행형CCTV
49거2318,2020-05-04 11:18,32000,장안동,414-6,주행형CCTV,5,자납,34,주차방법위반,승용,모닝,일반,미견인,145b9abb-8,주행형CCTV
48하2182,2020-05-04 11:40,32000,장안동,415-9,주행형CCTV,5,자납,34,주차방법위반,승용,싼타페(SANTAFE),일반,미견인,39be6a2a-4,주행형CCTV
19오0914,2020-05-04 11:44,32000,장안동,416-6,주행형CCTV,5,자납,34,주차방법위반,승용,BMW 530d xDrive,일반,미견인,4b471939-e,주행형CCTV
06수4042,2020-05-04 11:45,40000,장안동,415-15,주행형CCTV,5,압류,34,주차방법위반,승용,투싼(TUCSON),일반,미견인,62b9a400-9,주행형CCTV
97부9160,2020-05-04 11:46,32000,장안동,413-5,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,08d98e10-4,주행형CCTV
38어2553,2020-05-04 12:36,32000,장안동,469-10,주행형CCTV,5,자납,34,주차방법위반,승용,아반떼(AVANTE),일반,미견인,624603d4-a,주행형CCTV
48오4682,2020-05-04 12:58,40000,용두동,793,주행형CCTV,5,수시분수납,34,주차방법위반,승용,스파크 1.0,일반,미견인,3b27b5f9-0,주행형CCTV
96로9062,2020-05-04 13:09,80000,답십리동,475-101,주행형CCTV,5,압류예정분수납,34,주차방법위반,화물4톤이하,코란도스포츠,일반,미견인,908e623c-7,주행형CCTV
252소8969,2020-05-04 13:10,64000,답십리동,467-54,주행형CCTV,3,자납,34,주차방법위반,승용,포르테,일반,미견인,440f0124-9,주행형CCTV
14저4683,2020-05-04 13:10,32000,답십리동,467-17,주행형CCTV,5,자납,34,주차방법위반,승용,볼보 XC40T4 AWD,일반,미견인,42a4fa87-5,주행형CCTV
90서1090,2020-05-04 13:21,64000,답십리동,475-142,주행형CCTV,5,대납,34,주차방법위반,화물4톤이하,그랜드 스타렉스(GRAND STAREX),일반,미견인,07007181-1,주행형CCTV
14어2652,2020-05-04 13:50,40000,장안동,430-18,주행형CCTV,5,압류해제수납,34,주차방법위반,승용,i30,일반,미견인,f2dc6120-3,주행형CCTV
01하2412,2020-05-04 13:50,40000,장안동,430-2,주행형CCTV,5,압류예정분수납,34,주차방법위반,승용,K5,일반,미견인,b1981ebd-f,주행형CCTV
33너0774,2020-05-04 13:50,40000,장안동,430-2,주행형CCTV,5,수시분수납,34,주차방법위반,승용,BMW 520d,일반,미견인,f1c251a0-7,주행형CCTV
18부8121,2020-05-04 13:50,40000,장안동,430-3,주행형CCTV,5,수시분수납,34,주차방법위반,승용,모닝,일반,미견인,0607d476-c,주행형CCTV
81누8271,2020-05-04 13:50,32000,장안동,431-4,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,포터Ⅱ(PORTERⅡ),일반,미견인,b313651d-7,주행형CCTV
96로5056,2020-05-04 13:50,32000,장안동,430-18,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,봉고Ⅲ 냉장차,일반,미견인,6a5ad1cf-1,주행형CCTV
30우3621,2020-05-04 13:50,8000,장안동,430-2,주행형CCTV,5,자납,34,주차방법위반,승용,모닝,일반,미견인,650f383a-c,주행형CCTV
39부2390,2020-05-04 13:50,40000,장안동,430-4,주행형CCTV,5,압류,34,주차방법위반,승용,스포티지,일반,미견인,b94c6377-8,주행형CCTV
16노7019,2020-05-04 16:26,64000,용두동,696-9,주행형CCTV,5,자납,34,주차방법위반,승용,모닝,일반,미견인,39d97ce2-6,주행형CCTV
대구81자2109,2020-05-04 16:26,32000,용두동,129-4,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,봉고Ⅲ 플러스내장차,일반,미견인,6b243dc3-b,주행형CCTV
21노7777,2020-05-04 16:27,40000,용두동,255-74,주행형CCTV,5,수시분수납,34,주차방법위반,승용,카이엔 디젤,일반,미견인,d017e014-2,주행형CCTV
94가9820,2020-05-04 16:27,40000,용두동,255-67,주행형CCTV,5,압류,34,주차방법위반,화물4톤이하,포터Ⅱ(PORTERⅡ),일반,미견인,86a65011-3,주행형CCTV
45보9001,2020-05-04 16:29,40000,용두동,129-48,주행형CCTV,5,수시분수납,34,주차방법위반,승용,EQ900,일반,미견인,1eec00b0-5,주행형CCTV
18부6815,2020-05-04 16:29,32000,용두동,129-70,주행형CCTV,5,자납,34,주차방법위반,승용,그랜저(GRANDEUR),일반,미견인,4458bcce-8,주행형CCTV
67저3400,2020-05-04 16:30,32000,용두동,127-33,주행형CCTV,5,자납,34,주차방법위반,승용,싼타페(SANTAFE),일반,미견인,45090a43-a,주행형CCTV
89모0556,2020-05-06 10:26,32000,장안동,366-1,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,f0931dd5-a,주행형CCTV
88로1162,2020-05-06 10:31,32000,장안동,364-3,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,8885bb5f-3,주행형CCTV
12노6685,2020-05-06 11:23,32000,용두동,255-73,주행형CCTV,5,자납,34,주차방법위반,승용,쏘렌토,일반,미견인,4f5c18b9-9,주행형CCTV
83수7881,2020-05-06 11:31,32000,용두동,255-53,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,봉고Ⅲ 1톤,일반,미견인,4041007f-e,주행형CCTV
92너7426,2020-05-06 11:37,32000,장안동,435-1,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,마이티,일반,미견인,e3c2ee06-1,주행형CCTV
287다8953,2020-05-06 11:39,40000,장안동,366-6,주행형CCTV,5,수시분수납,34,주차방법위반,승용,셀토스,일반,미견인,3541c183-9,주행형CCTV
53우1126,2020-05-06 11:42,40000,장안동,373-3,주행형CCTV,5,압류해제수납,34,주차방법위반,승용,올란도 2.0 디젤,일반,미견인,4e525ac5-5,주행형CCTV
09거7194,2020-05-06 13:22,32000,장안동,435-6,주행형CCTV,5,자납,34,주차방법위반,승용,레인지로버 스포츠 3.0D,일반,미견인,47d3c4d6-6,주행형CCTV
07더2444,2020-05-06 13:28,32000,장안동,364-3,주행형CCTV,5,자납,34,주차방법위반,승용,쏘나타(SONATA),일반,미견인,e6d3ec14-8,주행형CCTV
08호5115,2020-05-06 13:28,40000,장안동,364-1,주행형CCTV,5,압류예정,34,주차방법위반,승용,E300,일반,미견인,69b40554-8,주행형CCTV
20루7313,2020-05-06 13:30,32000,장안동,435-5,주행형CCTV,5,자납,34,주차방법위반,승용,그랜저(GRANDEUR),일반,미견인,acc49567-a,주행형CCTV
20버8322,2020-05-06 13:30,32000,장안동,435-6,주행형CCTV,5,자납,34,주차방법위반,승용,E250 CDI 4Matic,일반,미견인,676aa1ab-0,주행형CCTV
225보3562,2020-05-06 13:30,32000,장안동,435-5,주행형CCTV,5,자납,34,주차방법위반,승용,QM6,일반,미견인,e0c1fcbc-3,주행형CCTV
28더8240,2020-05-06 13:30,32000,장안동,435-5,주행형CCTV,5,자납,34,주차방법위반,승용,A6 3.0 TDI quattro,일반,미견인,afd81b52-0,주행형CCTV
56오1777,2020-05-06 13:30,32000,장안동,435-5,주행형CCTV,5,자납,34,주차방법위반,승용,K5,일반,미견인,b72f1ffe-a,주행형CCTV
83가2361,2020-05-06 16:44,32000,용두동,255-69,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,c967f42a-2,주행형CCTV
대구81자2109,2020-05-06 16:44,32000,용두동,129-4,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,봉고Ⅲ 플러스내장차,일반,미견인,7b361856-5,주행형CCTV
06노0827,2020-05-06 16:44,32000,용두동,255-67,주행형CCTV,5,자납,34,주차방법위반,승용,A5 Sportback 35 TDI quattro,일반,미견인,21b8ed62-5,주행형CCTV
86우7072,2020-05-06 16:45,40000,용두동,255-74,주행형CCTV,3,압류해제수납,34,주차방법위반,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,84788d3d-0,주행형CCTV
67저3400,2020-05-06 16:46,32000,용두동,127-33,주행형CCTV,5,자납,34,주차방법위반,승용,싼타페(SANTAFE),일반,미견인,33cdc7d0-3,주행형CCTV
57하5435,2020-05-06 16:57,32000,용두동,255-74,주행형CCTV,5,자납,34,주차방법위반,승용,그랜저(GRANDEUR),일반,미견인,868d5ff4-3,주행형CCTV
56라2066,2020-05-07 10:30,40000,장안동,364-4,주행형CCTV,5,압류예정분수납,34,주차방법위반,승용,투싼(TUCSON),일반,미견인,c441c980-8,주행형CCTV
08버1542,2020-05-07 10:30,40000,장안동,366-7,주행형CCTV,5,수시분수납,34,주차방법위반,승용,SM7,일반,미견인,7b6a4310-5,주행형CCTV
05거0943,2020-05-07 10:30,40000,장안동,364-1,주행형CCTV,5,수시분수납,34,주차방법위반,승용,투싼(TUCSON),일반,미견인,551c5f07-3,주행형CCTV
서울85자2970,2020-05-07 10:30,32000,장안동,366-7,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,봉고Ⅲ 냉동차,일반,미견인,1c49a04b-9,주행형CCTV
173보8686,2020-05-07 10:32,40000,장안동,433-4,주행형CCTV,5,수시분수납,34,주차방법위반,승용,스포티지,일반,미견인,0d4b4970-f,주행형CCTV
97수3269,2020-05-07 10:36,32000,장안동,469-13,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,94fd388d-7,주행형CCTV
82루1891,2020-05-07 10:37,32000,장안동,373-3,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,0cabdc7f-7,주행형CCTV
73너9590,2020-05-07 11:18,40000,장안동,430-18,주행형CCTV,5,자납,34,주차방법위반,승합,그랜드 스타렉스(GRAND STAREX),일반,미견인,4c58eb7a-9,주행형CCTV
82부2554,2020-05-07 11:31,40000,용두동,255-56,주행형CCTV,5,독촉분수납,34,주차방법위반,화물4톤이하,봉고Ⅲ 1.2톤,일반,미견인,1523fc03-9,주행형CCTV
21노7777,2020-05-07 11:31,32000,용두동,255-126,주행형CCTV,5,자납,34,주차방법위반,승용,카이엔 디젤,일반,미견인,3863402f-4,주행형CCTV
85노5040,2020-05-07 11:41,32000,장안동,364-1,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,봉고Ⅲ 1.2톤,일반,미견인,ddfbec68-d,주행형CCTV
91주9764,2020-05-07 11:43,40000,장안동,469-8,주행형CCTV,5,수시분수납,34,주차방법위반,화물4톤이하,그랜드 스타렉스(GRAND STAREX),일반,미견인,6a2e7728-f,주행형CCTV
82루5456,2020-05-07 13:03,32000,장안동,435-1,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,라보롱카고,일반,미견인,852f6049-d,주행형CCTV
56구4658,2020-05-07 13:03,32000,장안동,435-7,주행형CCTV,5,자납,34,주차방법위반,승용,그랜저(GRANDEUR),일반,미견인,e8fe1f8b-6,주행형CCTV
77도7216,2020-05-07 13:04,50000,장안동,435-5,주행형CCTV,5,수시분수납,34,주차방법위반,승합,그랜드 스타렉스(GRAND STAREX),일반,미견인,aa35d0dd-c,주행형CCTV
87거7950,2020-05-07 13:05,32000,장안동,464-1,주행형CCTV,5,자납,34,주차방법위반,화물4톤이하,포터장축슈퍼캡(PORTER),일반,미견인,d219ee5d-7,주행형CCTV
08거7045,2020-05-07 13:08,40000,장안동,365-6,주행형CCTV,5,수시분수납,34,주차방법위반,승용,엑센트 (ACCENT),일반,미견인,0037e9e2-a,주행형CCTV
07버9605,2020-05-07 13:14,32000,장안동,435-5,주행형CCTV,5,자납,34,주차방법위반,승용,그랜저(GRANDEUR),일반,미견인,e388f7b8-1,주행형CCTV
09조8620,2020-05-07 13:14,32000,장안동,435-5,주행형CCTV,5,자납,34,주차방법위반,승용,SM5,일반,미견인,40b03c1d-a,주행형CCTV
08로1536,2020-05-07 13:14,32000,장안동,435-5,주행형CCTV,5,자납,34,주차방법위반,승용,그랜드 스타렉스(GRAND STAREX),일반,미견인,9f877d7a-6,주행형CCTV
