도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
꿈씨어린이작은도서관,서울특별시,금천구,작은도서관,일요일/법정공휴일,10:00,20:00,9:00,17:00,0:00,0:00,50,16203,4,0,10,14,서울특별시 금천구 독산로232,서울특별시 금천구청,02-2104-5625,,215.6,,37.47012525,126.8910137,2022-02-26,3170000,서울특별시 금천구
나누리 작은도서관,서울특별시,금천구,작은도서관,"토,일요일/법정공휴일",11:00,19:00,0:00,0:00,0:00,0:00,30,8232,0,0,10,14,"서울특별시 금천구 금하로23길 40, 금화빌딩",사립,02-896-7991,,100,,37.45310408,126.908929,2022-02-26,3170000,서울특별시 금천구
도란도란작은도서관,서울특별시,금천구,작은도서관,"토,일요일/법정공휴일",10:00,20:00,9:00,17:00,0:00,0:00,14,9663,0,0,10,14,서울특별시 금천구 독산로36길 14,서울특별시 금천구청,02-2104-5706,,62,,37.45907378,126.9060907,2022-02-26,3170000,서울특별시 금천구
롯데캐슬1차 작은도서관,서울특별시,금천구,작은도서관,일요일/법정공휴일,10:00,17:00,10:00,14:00,0:00,0:00,30,2500,0,0,10,14,서울특별시 금천구 벚꽃로40,사립,070-4405-8780,,76.39,,37.46005722,126.8928436,2022-02-26,3170000,서울특별시 금천구
맑은누리작은도서관,서울특별시,금천구,작은도서관,"토,일요일/법정공휴일",10:00,18:00,0:00,0:00,0:00,0:00,24,9514,0,0,10,14,서울특별시 금천구 시흥대로58길 36,서울특별시 금천구청,02-2104-5649,,99,,37.45338611,126.9032667,2022-02-26,3170000,서울특별시 금천구
미래향기작은도서관,서울특별시,금천구,작은도서관,일요일/법정공휴일,10:00,20:00,9:00,17:00,0:00,0:00,31,2545,0,0,10,14,서울특별시 금천구 범안로 1240-7,금천문화재단,02-2104-5584,,148.57,,37.46611089,126.899737,2022-02-26,3170000,서울특별시 금천구
산돌어린이도서관,서울특별시,금천구,작은도서관,월요일/법정공휴일,13:00,18:00,13:00,18:00,0:00,0:00,180,1400,0,0,10,14,"서울특별시 금천구 시흥대로75길 12, 산돌문화센타",사립,02-808-7902,,307,,37.45760055,126.898373,2022-02-26,3170000,서울특별시 금천구
샘솟는 작은도서관,서울특별시,금천구,작은도서관,"토,일요일/법정공휴일",13:00,19:00,0:00,0:00,0:00,0:00,35,1700,0,0,10,14,서울특별시 금천구 독산로64길 15,사립,02-854-0500,,79.4,,37.46523095,126.9034346,2022-02-26,3170000,서울특별시 금천구
소망의나무어린이 작은도서관,서울특별시,금천구,작은도서관,법정공휴일,12:00,17:00,11:00,15:00,0:00,0:00,20,6579,0,0,10,14,서울특별시 금천구 금하로11길 14,사립,02-804-9596,,111.35,,37.45455245,126.9037964,2022-02-26,3170000,서울특별시 금천구
강북청소년문화정보도서관,서울특별시,강북구,공공도서관,매월둘째넷째월요일+정부지정공휴일,9:00,22:00,7:00,22:00,0:00,0:00,148,45501,30,153,5,14,서울특별시 강북구 삼양로54길 68 (미아동),서울특별시강북구도시관리공단,02-944-3140,692,1777,http://www.gblib.or.kr/youth/index.do,37.62308028,127.0215541,2022-04-26,3080000,서울특별시 강북구
강북문화정보도서관,서울특별시,강북구,공공도서관,매월둘째넷째월요일+정부지정공휴일,9:00,22:00,7:00,22:00,0:00,0:00,279,212209,66,24414,5,14,서울특별시 강북구 오현로 145 (번동),서울특별시강북구도시관리공단,02-944-3100,8002,5574,http://www.gblib.or.kr/gangbuk/index.do,37.625174,127.0360816,2022-04-26,3080000,서울특별시 강북구
신원동 울타리작은도서관,서울특별시,관악구,작은도서관,토+일+공휴일,10:00,18:00,0:00,0:00,0:00,0:00,20,8072,2,4,8,14,서울특별시 관악구 신원로3길 13-6,서울특별시 관악구청,02-839-1547,385,665,http://lib.gwanak.go.kr/,37.481565,126.927333,2022-10-15,3200000,서울특별시 관악구
서림동 글사랑작은도서관,서울특별시,관악구,작은도서관,토+일+공휴일,10:00,18:00,0:00,0:00,0:00,0:00,20,8882,0,9,8,14,서울특별시 관악구 신림로29길 6,서울특별시 관악구청,02-884-3951,682,780,http://lib.gwanak.go.kr/,37.474961,126.934984,2022-10-15,3200000,서울특별시 관악구
삼성동 샛별작은도서관,서울특별시,관악구,작은도서관,토+일+공휴일,10:00,18:00,0:00,0:00,0:00,0:00,10,8003,2,8,8,14,서울특별시 관악구 호암로 589,서울특별시 관악구청,02-876-2063,,617,http://lib.gwanak.go.kr/,37.4701073,126.932964,2022-10-15,3200000,서울특별시 관악구
대학동 녹두작은도서관,서울특별시,관악구,작은도서관,토+일+공휴일,10:00,18:00,0:00,0:00,0:00,0:00,20,5394,2,0,8,14,서울특별시 관악구 신림로 111,서울특별시 관악구청,02-872-4765,489,1184,http://lib.gwanak.go.kr/,37.470598,126.936927,2022-10-15,3200000,서울특별시 관악구
이촌2동 작은도서관,서울특별시,용산구,작은도서관,"일,법정공휴일",9:00,20:00,0:00,0:00,0:00,0:00,26,5974,0,0,3,14,서울특별시 용산구 이촌로18길 20,용산구,02-2199-8756,,,https://www.yslibrary.or.kr/small/index.do,37.52628148,126.9546578,2021-09-15,3020000,서울특별시 용산구
회나무 작은도서관,서울특별시,용산구,작은도서관,"토,일,법정공휴일",9:00,17:00,0:00,0:00,0:00,0:00,12,6594,0,0,3,14,서울특별시 용산구 회나무로13길 58,용산구,02-2199-8647,,,https://www.yslibrary.or.kr/small/index.do,37.54190232,126.9901964,2021-09-15,3020000,서울특별시 용산구
한남동 작은도서관,서울특별시,용산구,작은도서관,"토,일,법정공휴일",9:30,18:00,0:00,0:00,0:00,0:00,39,8406,0,0,3,14,서울특별시 용산구 이태원로224-19,용산구,02-2199-8742,,,https://www.yslibrary.or.kr/small/index.do,37.53485691,127.000267,2021-09-15,3020000,서울특별시 용산구
서빙고동 작은도서관,서울특별시,용산구,작은도서관,"토,일,법정공휴일",9:00,17:00,0:00,0:00,0:00,0:00,20,4645,0,0,3,14,서울특별시 용산구 서빙고로 279,용산구,02-2199-8687,,,https://www.yslibrary.or.kr/small/index.do,37.5204768,126.9946517,2021-09-15,3020000,서울특별시 용산구
마고정 작은도서관,서울특별시,은평구,작은도서관,"토,일요일 법정공휴일",12:00,18:00,0:00,0:00,0:00,0:00,20,5000,0,0,3,14,진관2로 60(진관동 105) 335동 1층 (관리소 334동),,02-353-1346,,,,37.63395286,126.9237923,2021-04-01,3110000,서울특별시 은평구
꿈지락작은도서관,서울특별시,은평구,작은도서관,"토,일요일 법정공휴일",13:00,17:00,0:00,0:00,0:00,0:00,50,8500,1,0,7,7,진관1로 77-8 401동,,070-7721-1002,,,,37.63174889,126.929022,2021-04-01,3110000,서울특별시 은평구
꿈꾸는i작은도서관,서울특별시,은평구,작은도서관,일요일 법정공휴일,10:00,18:00,10:00,18:00,0:00,0:00,20,11000,0,0,5,10,진관3로 42 (1지구) (은평제일교회),,02-353-2829,,,,37.6402624,126.921021,2021-04-01,3110000,서울특별시 은평구
지웰작은도서관,서울특별시,은평구,작은도서관,"목, 일요일/법정공휴일",13:00,17:00,13:00,17:00,0:00,0:00,45,4800,3,80,3,14,은평구 진관4로 78-38,,02-353-0911,,,,37.64427599,126.9312529,2021-04-01,3110000,서울특별시 은평구
행복 나눔 작은도서관,서울특별시,은평구,작은도서관,"월,일,법정공휴일",10:00,17:30,10:00,18:30,0:00,0:00,20,1200,0,0,0,0,"은평구 갈현로11길 7, 3층 301호",,02-382-0199,,,,37.60535205,126.9096081,2021-04-01,3110000,서울특별시 은평구
그루터기 작은도서관,서울특별시,은평구,작은도서관,"토,일요일 법정공휴일",9:00,18:00,9:00,18:00,9:00,18:00,114,0,0,0,0,0,"은평로10길 26, 301호",,,,,,37.59867127,126.9245748,2021-04-01,3110000,서울특별시 은평구
은평구립도서관,서울특별시,은평구,공공도서관,"월요일,법정공휴일",9:00,22:00,9:00,18:00,9:00,18:00,1039,227853,344,25321,5,14,서울특별시 은평구 통일로 79가길 13-84,사회복지법인 인덕원,02-385-1671,8013,5060,http://www.eplib.or.kr/,37.61898,126.92828,2021-04-01,3110000,서울특별시 은평구
증산정보도서관,서울특별시,은평구,공공도서관,"금요일,법정공휴일",9:00,22:00,9:00,18:00,9:00,18:00,530,69196,196,5456,5,14,서울특별시 은평구 증산로5길 6,사회복지법인 인덕원,02-307-6030,1142,2110,http://www.jsplib.or.kr/,37.58281,126.90768,2021-04-01,3110000,서울특별시 은평구
신길4동공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,20,5854,0,0,10,21,서울특별시 영등포구 신길로42길1,서울특별시 영등포구청,02-3457-7688,,36,https://www.ydplib.or.kr/small,37.508428,126.911278,2022-07-04,3180000,서울특별시 영등포구
신길3동공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,6,4612,0,0,10,21,서울특별시 영등포구 신길로41라길13-8,서울특별시 영등포구청,02-846-0399,,40,https://www.ydplib.or.kr/small,37.507285,126.9077506,2022-07-04,3180000,서울특별시 영등포구
신길1동공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,25,14368,0,0,10,21,서울특별시 영등포구 영등포로84길24-5,서울특별시 영등포구청,070-8895-1184,,97,https://www.ydplib.or.kr/small,37.511135,126.9214408,2022-07-04,3180000,서울특별시 영등포구
양평2동공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,8,6327,0,0,10,21,서울특별시영등포구 선유로47길30(4층),서울특별시 영등포구청,02-2679-5252,,36,https://www.ydplib.or.kr/small,37.53650136,126.8940377,2022-07-04,3180000,서울특별시 영등포구
양평1동공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,8,7139,0,0,10,21,서울특별시 영등포구 영등포로11길12,서울특별시 영등포구청,02-2670-1198,,34,https://www.ydplib.or.kr/small,37.523615,126.8882277,2022-07-04,3180000,서울특별시 영등포구
문래동공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,50,6669,0,0,10,21,서울특별시 영등포구 도림로141가길16,서울특별시 영등포구청,02-2068-8919,,80,https://www.ydplib.or.kr/small,37.5155327,126.8913572,2022-07-04,3180000,서울특별시 영등포구
영등포동공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,30,6826,0,0,10,21,서울특별시 영등포구 영신로200,서울특별시 영등포구청,02-2636-8222,,194,https://www.ydplib.or.kr/small,37.52510043,126.9032996,2022-07-04,3180000,서울특별시 영등포구
청소년문화의집공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,8,11261,0,0,10,21,서울특별시 영등포구 영등포로64길15,서울특별시 영등포구청,02-843-5935,,50,https://www.ydplib.or.kr/small,37.51365785,126.9170766,2022-07-04,3180000,서울특별시 영등포구
영등포본동공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,8,9035,0,0,10,21,서울특별시 영등포구 신길로61길 17,서울특별시 영등포구청,02-847-8883,,65,https://www.ydplib.or.kr/small,37.514649,126.9093387,2022-07-04,3180000,서울특별시 영등포구
구민회관공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,46,8793,0,0,10,21,서울특별시 영등포구 국회대로 596,서울특별시 영등포구청,02-2678-9997,,128,https://www.ydplib.or.kr/small,37.52601008,126.9001117,2022-07-04,3180000,서울특별시 영등포구
여의샛강마을도서관,서울특별시,영등포구,공공도서관,매주월요일,9:00,20:00,9:00,17:00,9:00,17:00,70,24562,7,11733,10,21,서울특별시 영등포구 여의대로 24,영등포문화재단,02-2629-2222,,458,https://www.ydplib.or.kr,37.5221797,126.9199179,2022-07-04,3180000,서울특별시 영등포구
선유도서관,서울특별시,영등포구,공공도서관,매주월요일,9:00,22:00,9:00,17:00,9:00,17:00,204,72410,68,2757,10,21,서울특별시 영등포구 선유로 43가길 10-8,영등포문화재단,02-2163-0800,896,2340,https://www.ydplib.or.kr,37.53333074,126.892938,2022-07-04,3180000,서울특별시 영등포구
문래도서관,서울특별시,영등포구,공공도서관,매주월요일,9:00,22:00,9:00,17:00,9:00,17:00,225,67083,72,2619,10,21,서울특별시 영등포구 문래로20길 49,영등포문화재단,02-2629-8600,1466,1796,https://www.ydplib.or.kr,37.51685495,126.8908938,2022-07-04,3180000,서울특별시 영등포구
대림도서관,서울특별시,영등포구,공공도서관,매주월요일,9:00,22:00,9:00,17:00,9:00,17:00,188,75155,74,3987,10,21,서울특별시 영등포구 도신로27,영등포문화재단,02-828-3700,727.8,1946,https://www.ydplib.or.kr,37.50431765,126.8960782,2022-07-04,3180000,서울특별시 영등포구
목화마을공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,24,9350,0,0,10,21,서울특별시 영등포구 선유로 13길 25,서울특별시 영등포구청,02-811-7410,,110,https://www.ydplib.or.kr/small,37.51898057,126.8862787,2022-07-04,3180000,서울특별시 영등포구
대림3동공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,19,10377,0,0,10,21,서울특별시 영등포구 대림로197,서울특별시 영등포구청,02-832-4705,,66,https://www.ydplib.or.kr/small,37.498301,126.8980362,2022-07-04,3180000,서울특별시 영등포구
대림2동공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,16,10917,0,0,10,21,서울특별시 영등포구 대림로23길25,서울특별시 영등포구청,02-832-1215,,34,https://www.ydplib.or.kr/small,37.49273981,126.8982518,2022-07-04,3180000,서울특별시 영등포구
대림1동공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,24,14193,0,0,10,21,서울특별시 영등포구 디지털로441,서울특별시 영등포구청,02-834-4560,,130,https://www.ydplib.or.kr/small,37.49545723,126.905842,2022-07-04,3180000,서울특별시 영등포구
신길7동공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,18,9244,0,0,10,21,서울특별시 영등포구 여의대방로43길10,서울특별시 영등포구청,070-8895-1186,,39,https://www.ydplib.or.kr/small,37.506385,126.9215136,2022-07-04,3180000,서울특별시 영등포구
신길6동공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,30,11639,0,0,10,21,서울특별시 영등포구 대방천로 193,서울특별시 영등포구청,02-835-7476,,96,https://www.ydplib.or.kr/small,37.49920238,126.9124289,2022-07-04,3180000,서울특별시 영등포구
신길5동공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,6,3845,0,0,10,21,서울특별시 영등포구 도림로264,서울특별시 영등포구청,02-836-1005,,66,https://www.ydplib.or.kr/small,37.501614,126.9052198,2022-07-04,3180000,서울특별시 영등포구
여의동공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,20,9833,0,0,10,21,서울특별시 영등포구 국제금융로124,서울특별시 영등포구청,02-784-2268,,62,https://www.ydplib.or.kr/small,37.517658,126.9346142,2022-07-04,3180000,서울특별시 영등포구
청파 어린이 영어도서관,서울특별시,용산구,작은도서관,"토,일,법정공휴일",10:00,19:00,10:00,17:00,0:00,0:00,24,17368,0,1824,3,14,서울특별시 용산구 청파로49길 34,용산구,02-702-0641,,,https://www.yslibrary.or.kr/small/index.do,37.5454737,126.9685013,2021-09-15,3020000,서울특별시 용산구
용암 어린이 영어도서관,서울특별시,용산구,작은도서관,"토,일,법정공휴일",10:00,19:00,10:00,17:00,0:00,0:00,24,16710,0,2409,3,14,서울특별시 용산구 신흥로3가길21-7,용산구,02-798-4181,,,https://www.yslibrary.or.kr/small/index.do,37.54101876,126.9846929,2021-09-15,3020000,서울특별시 용산구
북카페 청마루,서울특별시,용산구,작은도서관,"토,일,법정공휴일",8:30,18:30,0:00,0:00,0:00,0:00,32,5500,0,0,3,14,서울특별시 용산구 녹사평대로150,용산구,02-2199-8967,,,https://www.yslibrary.or.kr/small/index.do,37.53245265,126.9904783,2021-09-15,3020000,서울특별시 용산구
후암동작은도서관 북앤캠프,서울특별시,용산구,작은도서관,"토,일,법정공휴일",9:00,17:00,0:00,0:00,0:00,0:00,33,6808,0,0,3,14,서울특별시 용산구 후암로32-6,용산구,02-2199-8758,,,https://www.yslibrary.or.kr/small/index.do,37.54869785,126.9781505,2021-09-15,3020000,서울특별시 용산구
해다올 작은도서관,서울특별시,용산구,작은도서관,"토,일,법정공휴일",9:00,17:00,0:00,0:00,0:00,0:00,20,10341,0,0,3,14,서울특별시 용산구 신흥로90,용산구,02-2199-8739,,,https://www.yslibrary.or.kr/small/index.do,37.54607528,126.9855699,2021-09-15,3020000,서울특별시 용산구
남영동 작은도서관,서울특별시,용산구,작은도서관,"토,일,법정공휴일",9:00,17:00,0:00,0:00,0:00,0:00,13,8862,0,0,3,14,서울특별시 용산구 두텁바위로1길 13,용산구,02-775-9260,,,https://www.yslibrary.or.kr/small/index.do,37.54570549,126.9730909,2021-09-15,3020000,서울특별시 용산구
원효로제2동 작은도서관 두드림,서울특별시,용산구,작은도서관,"토,일,법정공휴일",9:30,17:30,0:00,0:00,0:00,0:00,20,5881,0,0,3,14,서울특별시 용산구 효창원로8길 3,용산구,02-2199-8755,,,https://www.yslibrary.or.kr/small/index.do,37.53435322,126.9515483,2021-09-15,3020000,서울특별시 용산구
효창동 작은도서관,서울특별시,용산구,작은도서관,"토,일,법정공휴일",9:00,17:00,0:00,0:00,0:00,0:00,40,11765,0,0,3,14,서울특별시 용산구 효창원로161,용산구,02-2199-8753,,,https://www.yslibrary.or.kr/small/index.do,37.54250925,126.9618379,2021-09-15,3020000,서울특별시 용산구
오렌지나무 작은도서관,서울특별시,용산구,작은도서관,"토,일,법정공휴일",9:00,17:00,0:00,0:00,0:00,0:00,17,7235,0,0,3,14,서울특별시 용산구 새창로12길13,용산구,02-2199-8754,,,https://www.yslibrary.or.kr/small/index.do,37.53895425,126.9575829,2021-09-15,3020000,서울특별시 용산구
한강로동 작은도서관,서울특별시,용산구,작은도서관,"토,일,법정공휴일",9:30,17:30,0:00,0:00,0:00,0:00,34,7522,36,0,3,14,서울특별시 용산구 한강대로38길 28,용산구,02-2199-8743,,,https://www.yslibrary.or.kr/small/index.do,37.52814224,126.9692281,2021-09-15,3020000,서울특별시 용산구
송파어린이영어,서울특별시,송파구,공공도서관,매주월요일+국가지정공휴일,9:00,18:00,9:00,18:00,9:00,18:00,60,18508,11,774,5,14,서울특별시 송파구 오금로 1 (신천동),서울특별시 송파구청,02-415-3567,1430,595,http://www.splib.or.kr,37.5223926,127.102983,2021-02-20,3230000,서울특별시 송파구
돌마리도서관,서울특별시,송파구,공공도서관,매주월요일+국가지정공휴일,9:00,22:00,9:00,22:00,9:00,22:00,55,16360,20,0,5,14,서울특별시 송파구 백제고분로37길 16 (석촌동),서울특별시 송파구청,02-414-7007,265,265,http://www.splib.or.kr,37.50356461,127.1036855,2021-02-20,3230000,서울특별시 송파구
도림동공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,30,9239,0,0,10,21,서울특별시 영등포구 도신로33길 4,서울특별시 영등포구청,02-833-3036,,74,https://www.ydplib.or.kr/small,37.509967,126.9080504,2022-07-04,3180000,서울특별시 영등포구
당산2동공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,10,7325,0,0,10,21,서울특별시 영등포구 당산로 235,서울특별시 영등포구청,02-2632-2276,,33,https://www.ydplib.or.kr/small,37.5347082,126.9020869,2022-07-04,3180000,서울특별시 영등포구
당산1동공립작은도서관,서울특별시,영등포구,작은도서관,"매주토,일요일",10:00,17:00,0:00,0:00,0:00,0:00,22,6523,0,0,10,21,서울특별시 영등포구 영등포로25길 24,서울특별시 영등포구청,02-2677-7916,,132,https://www.ydplib.or.kr/small,37.523058,126.898464,2022-07-04,3180000,서울특별시 영등포구
서울특별시교육청송파도서관,서울특별시,송파구,공공도서관,둘째 화+넷째 화+공휴일,7:00,22:00,7:00,22:00,0:00,0:00,1035,241350,637,13242,5,14,서울특별시 송파구 동남로 263,서울특별시교육청,02-3434-3333,6469.68,8259.7,https://splib.sen.go.kr,37.49993098,127.1348112,2022-06-27,7011344,서울특별시교육청 서울특별시교육청송파도서관
송파글마루도서관,서울특별시,송파구,공공도서관,매주월요일+국가지정공휴일,9:00,22:00,9:00,22:00,9:00,22:00,414,66700,103,2261,5,14,서울특별시 송파구 충민로 120 (장지동),서울특별시 송파구청,02-449-8855,3697,3697,http://www.splib.or.kr,37.48083269,127.1304766,2021-02-20,3230000,서울특별시 송파구
송파어린이도서관,서울특별시,송파구,공공도서관,매주월요일+국가지정공휴일,9:00,18:00,9:00,18:00,9:00,18:00,60,84582,43,671,5,14,서울특별시 송파구 올림픽로 105 (잠실동),서울특별시 송파구청,02-418-0303,1273,1273,http://www.splib.or.kr,37.51210126,127.0824285,2021-02-20,3230000,서울특별시 송파구
거마도서관,서울특별시,송파구,공공도서관,국가지정공휴일+2째월요일+4째월요일,8:00,23:00,8:00,23:00,8:00,23:00,244,43658,64,425,5,14,서울특별시 송파구 거마로2길 19 (거여동),서울특별시 송파구청,02-449-2332,886,886,http://www.splib.or.kr,37.493545,127.1468274,2021-02-20,3230000,서울특별시 송파구
소나무언덕1호,서울특별시,송파구,공공도서관,매주월요일+국가지정공휴일,9:00,22:00,9:00,22:00,9:00,22:00,38,18317,7,156,5,14,서울특별시 송파구 올림픽로 47길 9 (풍납동),서울특별시 송파구청,02-475-0266,177,177,http://www.splib.or.kr,37.52741692,127.1180409,2021-02-20,3230000,서울특별시 송파구
소나무언덕2호,서울특별시,송파구,공공도서관,매주월요일+국가지정공휴일,9:00,22:00,9:00,22:00,9:00,22:00,72,22084,10,192,5,14,서울특별시 송파구 석촌호수로 155 (잠실동),서울특별시 송파구청,02-424-0083,329,329,http://www.splib.or.kr,37.50726667,127.0942173,2021-02-20,3230000,서울특별시 송파구
소나무언덕3호,서울특별시,송파구,공공도서관,매주월요일+국가지정공휴일,9:00,22:00,9:00,22:00,9:00,22:00,84,24512,17,221,5,14,서울특별시 송파구 성내천로 319 (마천동),서울특별시 송파구청,02-443-0130,343,343,http://www.splib.or.kr,37.492325,127.156619,2021-02-20,3230000,서울특별시 송파구
소나무언덕4호,서울특별시,송파구,공공도서관,매주월요일+국가지정공휴일,9:00,22:00,9:00,22:00,9:00,22:00,45,16988,30,312,5,14,서울특별시 송파구 송이로 34 (송파동),서울특별시 송파구청,02-419-5100,246,246,http://www.splib.or.kr,37.502207,127.116836,2021-02-20,3230000,서울특별시 송파구
소나무언덕 잠실본동,서울특별시,송파구,공공도서관,매주월요일+국가지정공휴일,9:00,18:00,9:00,18:00,9:00,18:00,63,22534,29,489,5,14,서울특별시 송파구 탄천동로 211 (잠실동),서울특별시 송파구청,02-412-0750,510,510,http://www.splib.or.kr,37.50289457,127.0777053,2021-02-20,3230000,서울특별시 송파구
아리향기작은도서관,서울특별시,강서구,작은도서관,토+일+법정공휴일,9:30,17:30,0:00,0:00,0:00,0:00,40,10347,23,0,3,14,"서울특별시 강서구 양천로67가길 63, 염창동주민센터 2층",미지회,02-2600-7326,895,170,http://lib.gangseo.seoul.kr,37.55377226,126.8709672,2022-03-15,3150000,서울특별시 강서구
생각열매작은도서관,서울특별시,강서구,작은도서관,토+일+법정공휴일,9:00,18:00,0:00,0:00,0:00,0:00,16,9103,0,0,3,14,"서울특별시 강서구 공항대로53가길 55, 등촌1동주민센터 2층",,02-2600-7356,642,147,http://lib.gangseo.seoul.kr,37.55582716,126.8589084,2022-03-15,3150000,서울특별시 강서구
등마루골작은도서관,서울특별시,강서구,작은도서관,토+일+법정공휴일,9:30,17:30,0:00,0:00,0:00,0:00,56,9021,0,0,3,14,"서울특별시 강서구 등촌로 143, 등촌2동주민센터 2층",,02-2600-7381,430,162,http://lib.gangseo.seoul.kr,37.54265881,126.8625043,2022-03-15,3150000,서울특별시 강서구
큰마음작은도서관,서울특별시,강서구,작은도서관,토+일+법정공휴일,9:00,17:00,0:00,0:00,0:00,0:00,30,7681,6,0,3,14,"서울특별시 강서구 화곡로63길 96, 등촌3동주민센터 2층",새마을문고,02-2600-7448,1068,73,http://lib.gangseo.seoul.kr,37.55888772,126.8479197,2022-03-15,3150000,서울특별시 강서구
초록향기작은도서관,서울특별시,강서구,작은도서관,일+법정공휴일,9:00,18:00,9:00,13:00,0:00,0:00,28,8591,0,0,3,14,"서울특별시 강서구 초록마을로5길 29, 화곡본동주민센터 2층",새마을문고,02-2600-7474,744,200,http://lib.gangseo.seoul.kr,37.54404976,126.8476647,2022-03-15,3150000,서울특별시 강서구
꿈터작은도서관,서울특별시,강서구,작은도서관,일+법정공휴일,10:00,17:00,9:30,12:30,0:00,0:00,30,9159,3,0,3,14,"서울특별시 강서구 곰달래로 79, 화곡1동주민센터 3층",,02-2600-7515,637,205,http://lib.gangseo.seoul.kr,37.53050876,126.841592,2022-03-15,3150000,서울특별시 강서구
옹달샘작은도서관,서울특별시,강서구,작은도서관,토+일+법정공휴일,9:00,18:00,0:00,0:00,0:00,0:00,30,8087,3,0,3,14,"서울특별시 강서구 곰달래로37길 13, 화곡2동주민센터 2층",곰달래봉사단,02-2600-7545,680,168,http://lib.gangseo.seoul.kr,37.5318264,126.8544869,2022-03-15,3150000,서울특별시 강서구
책마루작은도서관,서울특별시,강서구,작은도서관,일+법정공휴일,9:30,17:30,9:00,13:00,0:00,0:00,50,9992,0,0,3,14,"서울특별시 강서구 강서로33가길 17, 화곡3동주민센터 2층",,02-2600-7577,1112,255,http://lib.gangseo.seoul.kr,37.54252739,126.8384119,2022-03-15,3150000,서울특별시 강서구
볏고을작은도서관,서울특별시,강서구,작은도서관,일+법정공휴일,10:00,18:00,10:00,14:00,0:00,0:00,20,9151,3,0,3,14,"서울특별시 강서구 곰달래로57가길 26, 화곡4동주민센터2층",,02-2601-2275,3278,94,http://lib.gangseo.seoul.kr,37.53468478,126.8608037,2022-03-15,3150000,서울특별시 강서구
역마을작은도서관,서울특별시,강서구,작은도서관,토+일+법정공휴일,9:00,18:00,0:00,0:00,0:00,0:00,60,6684,0,0,3,14,"서울특별시 강서구 화곡로 312, 화곡6동주민센터 2층",새마을부녀회,02-2600-7660,662,111,http://lib.gangseo.seoul.kr,37.55181585,126.8500753,2022-03-15,3150000,서울특별시 강서구
배다리작은도서관,서울특별시,강서구,작은도서관,토+일+법정공휴일,9:00,18:00,0:00,0:00,0:00,0:00,45,9953,5,0,3,14,"서울특별시 강서구 곰달래로25길 45, 화곡8동주민센터 2층",,02-2600-7701,796,283,http://lib.gangseo.seoul.kr,37.53269442,126.8483305,2022-03-15,3150000,서울특별시 강서구
